0.000000	336025.000000	17.410000	-24152.000000	-97342266.000000	3060.000000	555.000000	
40.000000	54695.000000	2.010000	-7250.000000	-36816675.000000	658.000000	45.000000	
0.000000	336025.000000	17.410000	-24152.000000	-97342266.000000	3060.000000	555.000000	
40.000000	54695.000000	2.010000	-7250.000000	-36816675.000000	658.000000	45.000000	
39.000000	55246.000000	2.170000	-7494.000000	-42076200.000000	752.000000	45.000000	
29.000000	173141.000000	7.300000	-9076.000000	-41555840.000000	1120.000000	205.000000	
32.000000	91172.000000	5.140000	-10294.000000	-45530677.000000	1049.000000	129.000000	
31.000000	132143.000000	6.440000	-12105.000000	-50311051.000000	1150.000000	250.000000	
11.000000	292165.000000	13.630000	-22156.000000	-87913863.000000	2560.000000	415.000000	
38.000000	107391.000000	2.900000	-8525.000000	-37390123.000000	706.000000	57.000000	
30.000000	102777.000000	5.910000	-13020.000000	-51682743.000000	1256.000000	134.000000	
34.000000	92371.000000	4.290000	-8828.000000	-49399580.000000	986.000000	108.000000	
17.000000	287983.000000	11.570000	-17221.000000	-60975664.000000	1843.000000	473.000000	
28.000000	182607.000000	7.440000	-14095.000000	-46636878.000000	1163.000000	279.000000	
37.000000	119443.000000	2.850000	-8328.000000	-42770325.000000	814.000000	61.000000	
33.000000	94418.000000	5.290000	-14035.000000	-54904884.000000	1180.000000	95.000000	
28.000000	152569.000000	6.630000	-13665.000000	-57158705.000000	1475.000000	171.000000	
2.000000	320268.000000	16.530000	-23952.000000	-96713069.000000	3010.000000	501.000000	
14.000000	261588.000000	12.300000	-21061.000000	-81481104.000000	2223.000000	350.000000	
11.000000	251886.000000	12.860000	-19982.000000	-86714887.000000	2240.000000	446.000000	
1.000000	335243.000000	17.040000	-23614.000000	-96539799.000000	2882.000000	555.000000	
27.000000	140014.000000	7.640000	-12555.000000	-56921132.000000	1399.000000	212.000000	
38.000000	57220.000000	2.730000	-7612.000000	-42592533.000000	759.000000	53.000000	
12.000000	243723.000000	13.200000	-22700.000000	-91840949.000000	2411.000000	427.000000	
23.000000	168759.000000	9.080000	-16145.000000	-67931632.000000	1630.000000	378.000000	
36.000000	73270.000000	3.750000	-12367.000000	-43293553.000000	849.000000	75.000000	
37.000000	126144.000000	2.980000	-8102.000000	-38076774.000000	793.000000	93.000000	
8.000000	267711.000000	15.320000	-21951.000000	-74235560.000000	2517.000000	538.000000	
15.000000	273967.000000	11.960000	-18653.000000	-71393062.000000	2049.000000	454.000000	
2.000000	331534.000000	16.780000	-23908.000000	-91690036.000000	2953.000000	546.000000	
35.000000	101670.000000	4.330000	-9724.000000	-43798828.000000	932.000000	143.000000	
4.000000	313668.000000	16.010000	-22798.000000	-86316002.000000	2800.000000	510.000000	
16.000000	286482.000000	11.980000	-18938.000000	-70657907.000000	1983.000000	459.000000	
4.000000	312235.000000	15.590000	-22884.000000	-90771540.000000	2900.000000	490.000000	
9.000000	301398.000000	13.780000	-20529.000000	-84081472.000000	2467.000000	474.000000	
6.000000	322822.000000	15.420000	-23298.000000	-94332175.000000	2666.000000	522.000000	
25.000000	199532.000000	7.920000	-12013.000000	-47963484.000000	1281.000000	338.000000	
28.000000	225769.000000	5.900000	-11499.000000	-56844871.000000	1447.000000	292.000000	
30.000000	151820.000000	5.250000	-9195.000000	-55319470.000000	1159.000000	161.000000	
20.000000	213656.000000	9.890000	-18117.000000	-78735627.000000	1797.000000	247.000000	
22.000000	195815.000000	9.270000	-14978.000000	-64482419.000000	1809.000000	312.000000	
13.000000	291892.000000	12.630000	-19592.000000	-76699832.000000	2352.000000	439.000000	
24.000000	243808.000000	8.440000	-13459.000000	-58475310.000000	1626.000000	301.000000	
18.000000	269463.000000	10.670000	-15804.000000	-65556473.000000	1940.000000	373.000000	
24.000000	202708.000000	8.920000	-11848.000000	-48112796.000000	1368.000000	262.000000	
27.000000	137526.000000	7.650000	-15127.000000	-61883096.000000	1457.000000	230.000000	
28.000000	218717.000000	7.040000	-16494.000000	-66722610.000000	1599.000000	202.000000	
29.000000	171384.000000	6.520000	-13455.000000	-51093281.000000	1206.000000	219.000000	
7.000000	306640.000000	15.160000	-22267.000000	-75217340.000000	2622.000000	442.000000	
10.000000	255589.000000	14.220000	-22760.000000	-83039253.000000	2455.000000	435.000000	
19.000000	211847.000000	10.520000	-14430.000000	-59871350.000000	1680.000000	388.000000	
